timestamp,rpm,temperature,vibration
8588,677.28,86.86,2.77
8589,679.48,85.41,3.34
8590,695.7,86.04,2.54
8591,700.28,84.68,3.3
8592,687.28,86.31,3.64
8593,684.03,85.11,3.29
8594,698.1,84.94,2.82
8595,697.74,86.95,3.76
8596,703.13,85.98,2.97
8597,713.94,85.89,3.5
8598,700.86,85.2,3.06
8599,711.1,85.39,3.1
8600,693.74,85.76,3.65
8601,691.1,86.57,3.29
8602,711.02,86.72,3.16
8603,722.18,86.71,3.48
8604,697.57,85.84,3.58
8605,685.38,86.2,3.17
8606,679.45,86.59,3.25
8607,724.16,85.37,3.07
8608,670.19,85.56,3.36
8609,717.84,87.07,4.04
8610,695.09,84.43,4.4
8611,695.57,85.51,3.63
8612,705.95,86.76,4.08
8613,700.06,85.52,2.98
8614,702.54,84.48,3.24
8615,697.65,84.08,3.4
8616,711.17,85.68,4.2
8617,710.64,86.05,3.73
8618,686.06,85.89,3.0
8619,714.37,84.76,4.57
8620,714.42,84.79,3.57
8621,694.7,86.34,3.51
8622,668.63,85.11,3.32
8623,678.88,84.64,4.3
8624,725.5,86.0,3.67
8625,687.29,84.22,3.11
8626,698.99,85.97,3.71
8627,704.7,86.62,3.98
8628,694.88,86.32,2.99
8629,713.17,84.62,4.08
8630,684.51,86.62,3.16
8631,687.53,85.31,4.08
8632,722.27,84.51,3.31
8633,727.05,87.29,3.71
8634,707.48,86.63,2.85
8635,702.03,85.31,2.73
8636,671.61,86.49,3.85
8637,680.44,84.39,3.46
8638,692.62,85.19,3.49
8639,711.76,85.13,3.11
8640,707.76,85.09,3.27
8641,701.78,83.64,4.04
8642,696.46,85.9,3.65
8643,695.17,86.02,3.15
8644,692.81,85.6,3.74
8645,679.72,86.31,3.08
8646,697.97,86.82,3.09
8647,706.3,84.4,3.59
8648,696.48,85.14,2.69
8649,694.66,84.9,3.74
8650,709.66,85.79,3.23
8651,718.16,85.47,3.94
8652,702.68,85.64,2.34
8653,694.29,84.07,3.39
8654,702.62,83.83,3.71
8655,691.14,85.22,3.69
8656,685.17,85.23,3.47
8657,713.59,84.92,3.33
8658,695.47,85.55,3.87
8659,705.42,85.37,3.92
8660,680.29,86.11,3.58
8661,699.13,85.55,2.97
8662,695.46,84.32,3.72
8663,689.09,85.36,3.81
8664,680.73,86.27,4.08
8665,740.72,83.86,3.41
8666,696.22,85.81,4.03
8667,699.13,83.91,3.41
8668,678.04,84.31,3.48
8669,714.92,85.24,2.54
8670,721.65,85.48,3.3
8671,707.8,86.06,3.73
8672,714.72,84.59,3.11
8673,681.53,84.38,3.0
8674,696.77,86.12,4.17
8675,716.3,86.26,3.62
8676,681.74,83.93,4.09
8677,688.2,85.33,3.64
8678,696.88,84.62,3.76
8679,690.53,83.14,3.77
8680,697.77,84.9,3.1
8681,715.88,84.86,3.76
8682,719.33,85.13,3.43
8683,690.31,85.77,2.78
8684,693.08,85.5,3.99
8685,700.05,87.9,3.96
8686,696.14,86.57,3.18
8687,698.83,83.95,4.45
8688,682.88,85.76,3.72
8689,681.16,86.02,3.81
8690,726.72,86.24,4.49
8691,698.61,84.48,3.6
8692,700.5,85.86,3.78
8693,691.13,84.4,3.07
8694,683.73,86.83,3.29
8695,719.82,85.15,4.11
8696,693.32,85.07,3.96
8697,705.58,86.26,3.48
8698,691.37,85.94,4.17
8699,722.04,84.77,3.32
8700,695.49,84.21,3.51
8701,701.41,85.74,3.43
8702,681.69,85.19,3.44
8703,700.64,84.6,3.1
8704,702.99,83.9,3.85
8705,693.83,85.02,3.04
8706,703.98,85.52,3.51
8707,675.79,85.11,2.27
8708,689.18,86.02,3.72
8709,714.27,84.35,3.78
8710,742.26,86.8,3.77
8711,715.65,85.41,3.45
8712,695.73,85.41,3.76
8713,712.69,85.16,3.82
8714,711.99,86.97,3.41
8715,675.26,85.91,4.14
8716,691.1,84.61,3.5
8717,676.01,86.33,2.66
8718,727.42,86.13,4.15
8719,684.68,84.98,3.59
8720,691.03,84.94,3.38
8721,694.41,85.7,2.71
8722,677.64,84.53,2.97
8723,714.39,85.14,3.79
8724,692.1,85.48,2.53
8725,705.14,85.97,4.11
8726,696.85,84.2,3.33
8727,675.59,85.48,3.3
8728,686.21,85.91,3.47
8729,736.95,83.79,3.49
8730,689.72,86.75,3.43
8731,706.98,85.3,4.1
8732,677.36,84.81,3.25
8733,706.67,84.91,3.22
8734,715.87,84.22,2.31
8735,694.08,85.33,4.02
8736,705.83,86.86,3.11
8737,723.38,84.21,3.45
8738,695.85,86.71,4.13
8739,700.83,84.91,3.12
8740,713.13,84.85,3.52
8741,709.29,85.82,3.15
8742,717.13,87.55,3.64
8743,710.59,85.72,3.99
8744,692.07,84.39,3.55
8745,708.61,84.63,3.27
8746,688.54,83.69,3.39
8747,701.14,84.88,3.82
8748,700.51,85.38,3.48
8749,715.79,84.09,3.09
8750,705.87,86.16,3.35
8751,709.15,84.87,3.41
8752,678.57,84.92,3.03
8753,700.28,85.13,2.94
8754,700.2,85.41,3.25
8755,704.53,85.65,3.94
8756,721.94,85.51,2.74
8757,688.47,87.74,3.62
8758,694.55,86.5,3.39
8759,699.65,85.04,3.14
8760,699.71,84.8,3.42
8761,685.91,85.49,2.92
8762,713.3,84.62,3.33
8763,704.82,83.94,3.9
8764,701.53,85.4,3.43
8765,707.16,84.88,4.17
8766,689.04,84.47,2.99
8767,706.32,85.35,3.07
8768,696.79,86.45,3.92
8769,708.59,83.18,3.38
8770,709.68,83.99,3.22
8771,682.67,84.47,3.4
8772,684.39,86.02,3.66
8773,670.36,86.03,4.09
8774,705.48,83.28,3.52
8775,683.05,85.32,3.1
8776,714.41,87.48,3.34
8777,703.86,85.11,3.8
8778,697.72,85.27,3.8
8779,720.43,87.1,3.55
8780,688.04,86.64,4.24
8781,694.57,84.97,2.65
8782,689.81,84.69,3.87
8783,699.25,85.17,4.34
8784,696.21,84.33,4.24
8785,688.03,84.06,2.94
8786,695.02,87.09,3.53
8787,678.03,85.26,3.69
8788,713.79,85.33,3.66
8789,706.05,85.94,3.27
8790,723.69,85.31,4.01
8791,696.63,86.23,3.79
8792,682.99,85.05,3.27
8793,726.57,85.94,3.8
8794,686.66,86.56,3.55
8795,694.05,84.84,3.69
8796,693.22,84.75,3.92
8797,729.75,85.76,2.78
8798,686.48,85.1,3.35
8799,707.05,86.43,4.18
8800,697.82,86.26,3.56
8801,675.53,84.58,2.93
8802,696.54,85.95,2.91
8803,697.74,85.5,3.86
8804,710.51,85.33,3.66
8805,702.36,85.73,3.26
8806,724.91,85.81,3.82
8807,711.09,87.54,3.73
8808,698.04,84.49,2.77
8809,707.19,84.97,3.76
8810,710.86,86.61,3.11
8811,702.23,85.18,4.01
8812,686.95,84.54,4.07
8813,706.33,85.87,3.57
8814,696.65,85.94,3.56
8815,703.78,87.63,2.93
8816,698.01,85.24,3.45
8817,698.03,85.14,3.48
8818,728.98,85.69,3.22
8819,727.96,84.11,3.46
8820,706.55,84.29,3.06
8821,693.06,84.74,2.97
8822,726.64,85.3,4.01
8823,695.71,86.8,2.99
8824,729.76,86.05,3.37
8825,690.12,84.61,3.01
8826,697.32,86.03,3.12
8827,683.08,86.05,3.91
8828,677.37,85.68,3.73
8829,699.88,85.65,3.01
8830,677.89,86.56,3.97
8831,720.9,84.51,3.26
8832,687.2,86.08,3.89
8833,712.46,83.69,3.15
8834,712.01,84.88,3.82
8835,723.45,85.51,3.43
8836,717.46,85.6,3.65
8837,710.29,85.11,3.24
8838,720.08,85.66,3.02
8839,692.26,86.24,3.43
8840,670.72,84.72,3.15
8841,715.95,86.67,3.96
8842,701.79,86.87,3.43
8843,688.67,85.72,3.27
8844,704.18,84.96,3.92
8845,712.41,85.67,4.04
8846,699.66,86.65,3.65
8847,696.4,85.96,3.77
8848,702.95,85.03,3.43
8849,697.98,84.76,4.32
8850,732.73,85.81,3.64
8851,707.81,85.92,2.98
8852,696.12,85.19,3.77
8853,693.68,86.27,3.71
8854,687.91,85.18,4.32
8855,711.19,84.52,3.46
8856,687.21,85.97,3.88
8857,699.38,86.41,2.99
8858,712.2,86.7,4.6
8859,697.61,84.24,3.79
8860,664.78,85.15,3.43
8861,674.08,84.56,3.61
8862,703.89,86.87,3.2
8863,692.67,85.12,3.85
8864,708.97,85.55,2.71
8865,717.57,84.85,3.64
8866,714.12,84.73,3.61
8867,684.25,85.23,2.53
8868,701.77,87.01,3.66
8869,694.79,85.14,3.09
8870,719.13,86.21,3.32
8871,699.18,85.52,3.74
8872,711.22,85.67,3.85
8873,698.51,85.03,4.32
8874,728.31,87.45,3.32
8875,685.39,85.13,3.19
8876,683.54,86.62,3.36
8877,727.61,85.03,4.04
8878,729.0,85.44,4.34
8879,701.42,87.62,2.69
8880,724.66,84.36,3.43
8881,693.05,85.43,3.64
8882,734.4,84.55,4.57
8883,681.82,85.63,3.7
8884,679.28,84.42,3.86
8885,732.72,84.07,3.99
8886,696.63,84.38,3.58
8887,680.72,85.16,3.44
8888,668.3,85.84,3.12
8889,714.72,86.1,3.23
8890,712.81,85.52,3.69
8891,686.48,85.27,4.01
8892,696.36,84.48,3.52
8893,690.93,87.65,3.74
8894,702.21,84.8,4.5
8895,709.1,85.87,3.55
8896,711.58,87.22,4.14
8897,690.36,85.84,3.18
8898,666.85,84.34,3.36
8899,700.67,85.52,3.42
8900,677.65,85.44,3.99
8901,689.84,85.76,3.2
8902,712.18,86.14,4.0
8903,696.38,84.71,3.37
8904,709.04,86.18,3.44
8905,706.48,85.68,3.73
8906,695.56,85.59,3.25
8907,692.38,85.84,1.39
8908,718.05,85.76,2.69
8909,705.23,84.12,2.75
8910,681.91,85.74,4.53
8911,716.15,86.36,2.74
8912,707.46,86.93,3.78
8913,704.08,86.38,3.92
8914,674.05,84.67,3.1
8915,709.18,83.58,3.13
8916,704.53,84.98,2.88
8917,690.63,85.9,3.69
8918,701.05,84.41,4.0
8919,691.59,87.42,2.64
8920,696.74,84.33,3.03
8921,705.44,86.08,2.75
8922,719.06,84.91,3.46
8923,682.91,84.38,2.51
8924,702.54,86.54,4.65
8925,704.37,84.66,3.51
8926,705.45,87.42,3.81
8927,730.92,85.05,3.2
8928,702.74,85.33,3.66
8929,706.83,86.93,3.5
8930,693.53,84.11,3.46
8931,716.09,84.88,3.36
8932,709.87,85.97,2.59
8933,713.81,83.86,3.78
8934,693.45,85.81,3.05
8935,706.28,84.88,3.11
8936,704.02,86.1,3.14
8937,703.61,85.54,2.37
8938,699.05,83.62,3.25
8939,704.65,84.68,3.21
8940,729.34,85.06,4.46
8941,696.08,86.78,4.04
8942,708.43,84.51,4.04
8943,710.98,85.71,4.24
8944,704.15,85.56,3.48
8945,678.86,85.8,4.22
8946,696.96,85.64,3.21
8947,715.66,85.01,2.68
8948,714.31,87.22,4.26
8949,721.39,84.76,2.68
8950,715.78,86.84,3.63
8951,718.19,86.17,3.09
8952,696.33,87.71,2.87
8953,697.89,87.2,2.91
8954,647.78,84.45,4.14
8955,712.66,87.27,4.19
8956,694.83,86.69,3.46
8957,703.93,84.56,4.74
8958,707.6,84.7,3.79
8959,692.93,86.24,2.89
8960,676.86,83.45,4.01
8961,691.25,85.88,2.77
8962,692.21,84.73,3.18
8963,702.65,85.3,3.88
8964,706.1,85.67,3.21
8965,713.0,85.92,3.29
8966,712.57,84.88,3.69
8967,680.53,84.88,3.48
8968,694.36,86.42,3.22
8969,701.08,85.73,3.93
8970,687.58,85.13,3.96
8971,692.22,84.11,3.19
8972,681.36,86.76,3.48
8973,720.13,85.4,4.21
8974,693.46,85.43,3.34
8975,718.57,85.25,3.78
8976,684.18,86.18,2.64
8977,703.19,84.46,3.74
8978,710.21,86.26,3.62
8979,691.08,84.48,4.32
8980,711.72,83.8,3.7
8981,722.6,86.6,3.31
8982,722.75,86.16,3.43
8983,694.56,84.93,4.25
8984,705.0,86.08,3.18
8985,705.66,86.26,2.99
8986,710.55,86.93,3.47
8987,707.79,85.9,2.91
8988,706.92,84.52,3.81
8989,681.36,86.34,3.67
8990,699.69,84.73,3.91
8991,715.85,85.56,3.62
8992,679.15,85.71,2.82
8993,711.49,84.23,4.12
8994,672.74,85.13,3.43
8995,703.91,87.4,3.18
8996,680.05,86.0,3.23
8997,705.26,84.63,3.37
8998,682.55,84.04,4.06
8999,695.02,84.71,3.38
9000,712.33,85.41,3.21
9001,695.75,85.74,3.1
9002,675.82,85.32,3.47
9003,729.75,86.35,2.96
9004,694.82,84.09,4.4
9005,686.21,85.79,2.36
9006,703.61,85.42,4.19
9007,700.3,84.51,2.94
9008,708.79,85.5,3.48
9009,694.53,87.07,4.79
9010,687.51,85.66,3.85
9011,689.67,84.76,2.78
9012,717.2,86.12,3.38
9013,714.45,85.55,3.99
9014,689.8,85.89,3.34
9015,684.94,85.32,2.81
9016,715.74,83.95,3.45
9017,718.12,85.13,3.54
9018,702.53,85.15,4.14
9019,709.95,87.05,3.4
9020,704.81,86.31,3.67
9021,698.39,85.53,4.05
9022,721.76,84.66,3.64
9023,684.35,86.19,3.2
9024,683.82,85.11,2.72
9025,694.22,86.22,3.67
9026,692.93,87.71,2.73
9027,703.02,87.38,4.09
9028,697.8,85.47,3.35
9029,703.21,86.78,4.41
9030,714.91,85.8,3.02
9031,696.62,87.87,3.69
9032,697.07,83.53,4.22
9033,709.08,84.19,4.57
9034,689.24,85.52,3.76
9035,684.85,84.94,3.24
9036,739.11,85.02,3.54
9037,714.62,84.59,2.21
9038,718.15,84.49,4.21
9039,694.5,86.25,3.33
9040,664.11,85.48,3.39
9041,683.26,86.42,3.93
9042,691.03,86.17,3.16
9043,702.17,84.44,4.75
9044,718.1,86.83,3.44
9045,701.12,85.42,4.0
9046,703.88,86.01,4.09
9047,706.97,85.35,3.27
9048,716.6,85.06,3.53
9049,703.66,84.92,3.69
9050,703.03,86.91,2.94
9051,707.56,85.57,3.64
9052,707.67,85.53,4.15
9053,709.11,84.51,4.22
9054,698.37,85.54,3.26
9055,733.35,85.63,3.21
9056,679.44,86.15,3.61
9057,713.77,85.93,3.75
9058,697.77,84.45,4.1
9059,698.52,86.54,2.92
9060,694.27,86.2,3.8
9061,676.06,85.47,2.16
9062,712.35,86.18,3.37
9063,710.77,85.0,4.21
9064,709.63,85.52,3.39
9065,718.62,84.57,3.51
9066,700.54,86.95,4.27
9067,701.04,86.55,2.85
9068,698.32,84.48,3.95
9069,701.13,86.75,4.18
9070,698.68,85.74,2.75
9071,718.45,84.22,3.24
9072,697.97,85.69,3.78
9073,705.18,86.16,5.12
9074,687.03,86.39,3.57
9075,697.11,85.61,3.84
9076,691.11,86.42,3.91
9077,691.97,83.75,3.58
9078,696.23,84.72,3.08
9079,720.91,86.32,2.9
9080,694.41,85.9,3.74
9081,714.25,84.82,3.53
9082,692.9,87.1,3.73
9083,710.39,86.26,3.5
9084,701.64,84.49,3.93
9085,707.61,86.07,3.28
9086,691.76,86.51,3.54
9087,733.72,85.78,3.76
9088,699.61,86.67,3.12
9089,706.08,85.28,3.76
9090,705.32,85.89,3.84
9091,694.92,84.91,4.22
9092,707.44,88.38,3.47
9093,706.84,84.61,3.61
9094,714.68,84.29,4.4
9095,711.02,83.82,4.29
9096,684.68,86.38,3.12
9097,699.63,87.39,3.99
9098,713.0,84.94,3.77
9099,706.91,85.56,2.73
9100,717.89,84.81,3.42
9101,720.2,86.88,3.36
9102,697.48,86.37,3.14
9103,726.66,85.68,3.24
9104,728.32,86.62,3.41
9105,717.94,85.99,2.12
9106,694.49,85.26,3.72
9107,701.7,85.49,4.27
9108,710.01,85.06,3.0
9109,696.27,85.5,3.08
9110,724.13,86.41,3.3
9111,694.6,86.39,3.25
9112,700.2,85.76,3.44
9113,685.67,84.82,3.35
9114,668.11,86.63,3.32
9115,696.16,85.3,3.55
9116,692.32,86.38,3.55
9117,707.94,85.4,3.64
9118,702.26,85.07,3.91
9119,713.44,83.95,2.48
9120,710.06,84.84,2.95
9121,704.53,85.68,4.18
9122,711.2,84.61,3.53
9123,699.42,85.49,4.16
9124,711.97,84.94,4.68
9125,703.15,86.11,3.17
9126,701.8,85.32,4.25
9127,727.3,84.13,2.97
9128,676.09,85.31,4.0
9129,706.09,86.27,2.89
9130,720.38,85.62,3.1
9131,703.14,85.1,3.54
9132,702.54,85.78,3.66
9133,681.46,85.57,3.13
9134,697.14,86.48,3.05
9135,690.5,84.53,3.07
9136,710.97,85.51,3.42
9137,704.46,84.99,3.55
9138,708.33,86.07,3.83
9139,711.85,85.99,2.37
9140,683.74,86.02,3.63
9141,705.98,83.53,4.26
9142,721.49,86.02,4.08
9143,714.21,83.71,2.24
9144,701.85,85.4,4.06
9145,681.82,84.74,2.88
9146,715.03,86.48,3.15
9147,698.89,85.05,2.78
9148,705.52,84.7,3.13
9149,690.07,84.87,3.49
9150,694.89,86.82,3.69
9151,701.05,84.7,3.5
9152,704.46,86.82,3.27
9153,697.07,85.93,4.22
9154,684.71,84.89,3.28
9155,693.0,86.88,3.08
9156,685.13,84.98,2.68
9157,690.36,86.17,3.91
9158,687.09,86.2,3.51
9159,702.04,82.69,4.25
9160,684.8,86.67,2.95
9161,707.9,86.21,3.86
9162,685.2,86.97,4.19
9163,674.08,84.25,2.64
9164,723.64,84.94,3.89
9165,700.42,85.84,4.54
9166,694.18,86.07,4.68
9167,696.6,84.5,3.24
9168,730.68,86.23,2.84
9169,726.8,84.48,2.52
9170,679.13,85.37,3.2
9171,722.14,85.15,4.13
9172,713.42,83.87,4.73
9173,684.71,86.89,3.4
9174,699.95,84.36,3.88
9175,729.05,86.28,4.34
9176,707.15,86.09,2.59
9177,674.6,86.26,2.74
9178,695.41,85.38,3.63
9179,728.89,85.83,4.24
9180,697.86,85.62,3.46
9181,696.93,86.22,3.34
9182,682.39,85.37,4.37
9183,670.68,86.05,3.31
9184,682.56,84.34,3.48
9185,684.22,85.79,4.0
9186,687.2,84.34,3.54
9187,718.79,84.52,3.8
9188,709.63,84.69,3.87
9189,679.29,87.27,3.72
9190,705.75,86.02,3.57
9191,689.37,85.62,3.17
9192,705.79,85.94,2.66
9193,706.51,84.14,3.57
9194,723.39,86.48,3.59
9195,679.86,86.23,3.21
9196,689.02,86.18,3.7
9197,685.69,85.4,3.51
9198,689.09,82.9,4.15
9199,697.25,86.34,4.17
9200,697.08,86.03,2.93
9201,693.92,85.29,3.04
9202,687.56,86.44,3.23
9203,711.01,85.37,4.09
9204,738.69,85.74,4.02
9205,681.17,85.92,3.23
9206,698.96,85.97,3.4
9207,683.86,85.97,4.07
9208,703.87,84.15,4.91
9209,697.1,84.72,3.19
9210,677.65,84.7,3.77
9211,731.25,84.39,3.89
9212,698.41,85.04,3.78
9213,683.5,86.09,3.79
9214,690.53,84.92,3.5
9215,713.07,85.67,3.93
9216,722.92,85.31,3.6
9217,685.17,85.32,3.93
9218,690.61,86.09,3.94
9219,688.16,86.36,2.49
9220,691.77,85.38,3.66
9221,680.91,86.15,3.67
9222,691.34,86.81,3.68
9223,687.4,83.85,3.36
9224,692.67,85.12,2.99
9225,714.22,84.72,3.36
9226,678.18,87.08,3.27
9227,721.2,86.13,3.03
9228,697.95,85.73,3.58
9229,738.82,86.8,3.16
9230,690.12,85.56,3.42
9231,725.4,83.62,2.77
9232,706.07,86.18,3.28
9233,695.33,86.83,3.91
9234,704.63,86.93,3.83
9235,725.93,85.65,3.05
9236,733.37,85.24,3.92
9237,683.89,86.33,3.65
9238,692.6,85.14,2.89
9239,698.21,85.3,3.52
9240,709.56,85.64,3.89
9241,663.58,86.9,3.45
9242,707.8,87.51,4.12
9243,676.73,85.39,3.21
9244,693.28,84.58,3.52
9245,705.66,85.92,2.81
9246,703.02,87.55,2.97
9247,699.82,85.81,4.0
9248,701.29,84.8,3.41
9249,696.84,85.57,2.89
9250,719.97,84.72,4.06
9251,721.26,85.04,3.13
9252,701.19,86.8,2.53
9253,671.11,86.83,3.52
9254,708.01,85.83,1.97
9255,663.23,85.41,4.42
9256,707.77,84.59,3.74
9257,710.63,85.77,4.28
9258,694.71,84.79,3.51
9259,699.14,85.79,3.5
9260,729.36,85.0,3.36
9261,702.16,84.73,4.27
9262,707.8,85.71,2.42
9263,704.96,84.15,3.25
9264,735.94,84.41,3.42
9265,687.28,85.43,3.64
9266,701.66,85.52,3.85
9267,717.81,86.71,3.99
9268,716.53,85.03,3.19
9269,693.84,85.49,4.2
9270,720.23,85.89,3.63
9271,698.6,86.04,3.93
9272,659.68,84.37,3.67
9273,722.67,85.68,4.2
9274,672.82,85.77,3.38
9275,681.19,85.87,3.69
9276,711.9,84.57,3.87
9277,722.99,86.62,2.79
9278,698.21,86.43,3.65
9279,740.17,86.58,4.44
9280,699.87,84.86,4.08
9281,696.5,86.45,3.97
9282,694.22,85.92,2.98
9283,696.23,86.82,3.7
9284,703.96,84.47,4.11
9285,695.84,85.73,3.18
9286,718.0,85.99,3.29
9287,698.22,85.45,3.22
9288,713.03,86.17,3.86
9289,716.93,83.92,3.86
9290,678.25,85.71,3.64
9291,692.64,84.21,4.51
9292,692.83,86.7,3.56
9293,692.98,84.16,3.23
9294,707.66,87.14,3.59
9295,710.94,83.51,4.05
9296,668.43,84.55,3.23
9297,716.71,85.34,2.54
9298,669.01,85.34,3.34
9299,699.28,85.02,3.28
9300,728.67,85.9,3.53
9301,707.29,85.21,3.35
9302,676.15,85.21,3.69
9303,706.59,84.86,4.55
9304,693.6,85.31,2.97
9305,718.84,84.85,4.0
9306,693.15,84.64,3.45
9307,700.81,86.33,4.39
9308,704.32,86.33,3.64
9309,692.18,86.98,2.62
9310,711.67,85.55,3.4
9311,695.84,85.43,3.45
9312,708.9,86.32,3.72
9313,678.89,86.73,4.11
9314,715.97,86.05,3.78
9315,702.52,84.3,3.59
9316,709.92,85.43,3.69
9317,679.81,85.14,3.37
9318,687.23,83.84,3.29
9319,677.14,85.21,3.35
9320,734.87,84.91,3.36
9321,712.5,85.93,3.25
9322,679.74,85.59,3.54
9323,712.36,84.92,3.22
9324,681.36,85.48,3.64
9325,712.97,85.24,3.31
9326,692.77,86.21,4.07
9327,700.69,84.33,3.25
9328,714.91,85.66,4.07
9329,711.64,85.1,3.34
9330,719.21,84.87,4.46
9331,679.44,85.56,2.71
9332,680.72,84.46,3.55
9333,678.06,83.5,4.09
9334,686.59,86.08,3.81
9335,701.46,83.7,2.81
9336,714.78,87.43,4.32
9337,706.94,86.38,3.61
9338,661.44,84.43,3.85
9339,708.84,83.53,2.76
9340,691.27,84.74,3.15
9341,707.56,85.86,3.1
9342,712.11,86.01,3.9
9343,697.79,85.97,3.26
9344,704.17,84.8,3.89
9345,716.22,85.6,2.49
9346,696.47,85.48,4.12
9347,733.77,86.97,3.66
9348,666.39,85.92,3.65
9349,702.55,86.3,2.45
9350,716.0,86.26,3.17
9351,725.95,85.75,3.62
9352,682.7,87.73,3.44
9353,681.19,86.78,3.85
9354,719.77,86.55,3.3
9355,720.75,84.52,3.67
9356,706.75,85.03,3.86
9357,698.59,85.2,3.4
9358,690.95,85.99,3.2
9359,700.73,85.04,3.24
9360,707.8,85.28,3.67
9361,695.06,82.02,3.41
9362,694.66,84.74,4.14
9363,695.6,86.34,4.29
9364,683.95,85.71,3.64
9365,689.61,83.11,3.31
9366,705.04,85.42,3.16
9367,691.65,86.04,3.78
9368,722.1,85.15,3.31
9369,693.06,84.03,4.08
9370,676.73,85.58,3.35
9371,715.94,85.77,4.06
9372,717.06,84.54,3.94
9373,689.0,86.92,3.43
9374,702.28,86.04,3.42
9375,681.19,84.89,3.16
9376,717.1,84.66,3.58
9377,694.05,85.64,3.14
9378,703.5,85.22,3.66
9379,689.75,85.71,3.15
9380,702.91,85.81,3.32
9381,691.8,85.71,3.86
9382,680.02,84.97,3.44
9383,685.29,85.42,3.53
9384,717.83,85.1,2.54
9385,732.7,85.2,3.98
9386,679.84,87.43,3.04
9387,714.62,83.83,3.23
9388,716.31,86.17,3.3
9389,705.82,84.36,2.33
9390,723.54,85.2,4.21
9391,704.26,88.06,4.7
9392,709.42,85.86,3.18
9393,709.14,85.36,3.94
9394,702.8,85.96,3.75
9395,685.47,86.37,3.58
9396,696.5,83.53,3.73
9397,701.87,85.84,4.12
9398,683.98,85.37,3.45
9399,700.29,85.86,3.87
9400,722.98,85.74,2.97
9401,713.44,84.83,2.73
9402,698.24,86.06,2.29
9403,714.34,84.27,2.87
9404,679.26,87.06,3.94
9405,685.63,85.08,4.0
9406,710.85,84.18,4.27
9407,701.34,85.14,3.28
9408,692.37,86.14,2.52
9409,690.62,86.96,3.17
9410,692.98,86.5,4.41
9411,716.07,86.27,2.98
9412,687.43,84.82,3.44
9413,685.99,85.4,3.89
9414,706.75,86.5,3.0
9415,701.38,84.08,4.27
9416,700.72,86.16,4.6
9417,698.58,84.83,3.96
9418,722.26,85.05,3.57
9419,721.75,86.47,2.51
9420,702.08,85.28,3.73
9421,692.69,85.3,3.34
9422,703.69,85.22,2.9
9423,668.78,84.93,2.78
9424,680.77,85.14,3.1
9425,686.55,84.34,3.37
9426,712.35,84.74,3.35
9427,680.23,86.5,3.19
9428,691.48,85.74,3.55
9429,712.26,86.49,3.58
9430,701.91,86.58,4.52
9431,710.8,84.85,3.01
9432,696.67,85.03,2.56
9433,694.48,87.67,3.08
9434,697.8,87.52,4.13
9435,685.52,86.44,2.81
9436,688.84,84.39,3.52
9437,720.54,85.87,4.45
9438,718.0,83.77,2.54
9439,690.66,84.95,3.82
9440,702.36,84.5,3.01
9441,681.14,86.08,3.8
9442,688.49,85.93,3.6
9443,689.52,83.18,3.94
9444,686.84,84.1,3.73
9445,706.62,84.56,3.67
9446,707.38,84.55,2.93
9447,699.36,86.9,4.09
9448,705.48,85.98,3.84
9449,688.96,86.2,2.93
9450,706.67,85.04,3.73
9451,708.74,83.59,3.91
9452,694.32,86.01,3.72
9453,701.64,85.11,3.82
9454,708.33,85.89,3.65
9455,692.15,85.41,3.18
9456,721.3,85.09,4.18
9457,707.96,85.37,3.0
9458,691.79,85.25,4.56
9459,716.57,86.53,2.8
9460,699.4,85.02,3.24
9461,684.42,85.25,3.73
9462,711.5,84.06,4.08
9463,715.27,86.48,3.87
9464,695.28,86.09,3.96
9465,701.71,84.54,3.5
9466,680.35,85.15,3.05
9467,693.08,85.11,3.66
9468,712.24,84.86,3.4
9469,726.58,86.74,4.2
9470,711.45,85.56,2.9
9471,685.32,85.19,3.83
9472,709.6,86.76,3.11
9473,708.06,85.65,2.7
9474,711.84,85.96,2.97
9475,737.05,85.55,3.88
9476,698.45,84.87,3.52
9477,706.78,85.68,2.95
9478,684.84,86.17,2.76
9479,670.72,85.19,4.08
9480,701.02,84.75,3.45
9481,684.16,86.36,3.04
9482,703.06,84.31,3.35
9483,680.59,84.84,3.19
9484,689.93,85.4,3.38
9485,691.44,84.87,3.84
9486,687.54,85.48,4.15
9487,668.3,84.32,3.89
9488,721.74,86.66,3.9
9489,711.12,84.27,4.36
9490,696.84,84.66,2.53
9491,707.25,84.79,3.15
9492,715.72,84.07,3.48
9493,683.63,85.65,3.6
9494,719.56,84.37,3.91
9495,698.92,83.86,3.72
9496,707.27,86.61,3.67
9497,719.7,85.54,2.57
9498,691.3,85.83,4.09
9499,692.17,84.4,4.19
9500,679.07,85.13,3.62
9501,699.5,85.93,4.15
9502,677.76,84.91,2.25
9503,701.73,85.07,4.05
9504,709.13,86.87,3.16
9505,670.0,84.98,4.54
9506,702.4,86.14,4.04
9507,706.8,86.81,3.89
9508,717.96,85.23,3.2
9509,690.08,85.13,3.51
9510,721.73,87.24,3.42
9511,692.64,83.08,2.91
9512,714.82,86.87,2.85
9513,702.32,86.95,3.02
9514,686.43,85.46,3.32
9515,694.48,85.33,2.25
9516,704.25,86.64,3.52
9517,697.71,85.15,3.29
9518,685.38,86.24,3.65
9519,687.51,84.77,3.59
